param_idx,float32,int8_dequant,layer
0,-0.32948835086381856,-0.32948835086381856,2
1,-0.35636321972790325,-0.35636321972790325,2
2,1.174470580046921,1.174470580046921,2
3,0.6889799429722531,0.6889799429722531,2
4,1.16763733349546,1.16763733349546,2
5,0.37126465119847135,0.37126465119847135,2
6,0.07382407105902104,0.07382407105902104,2
7,0.7186499217089278,0.7186499217089278,2
